window,cutoff_week,n_train,n_test,model,seed,hp,pr_auc,brier,cost_r2,cost_r5,cost_r10
cumulative,55,22620,2287,XGBoost,123,depth=3,0.7052124357576949,0.12789516150951385,0.28377787494534323,0.6930476606908614,1.3751639702667249
cumulative,55,22620,2287,LightGBM,123,leaves=63,0.7495027305158014,0.11868492438165489,0.28683865325754265,0.7066025360734587,1.4062090074333187
cumulative,56,23069,2787,Dummy,42,const,0.27412988876928596,0.27412988876928596,0.5482597775385719,1.3706494438464298,2.7412988876928597
cumulative,56,23069,2787,Logistic Regression,42,C=0.1,0.7041268389801644,0.13810815925197045,0.34409759598134193,0.8489415141729458,1.6903480444922856
cumulative,56,23069,2787,Random Forest,42,depth=10,0.8043604422964847,0.12045487136409627,0.3638320775026911,0.9095801937567277,1.8191603875134554
cumulative,56,23069,2787,XGBoost,42,depth=3,0.8059024657355581,0.11132790893316269,0.30857552924291354,0.7520631503408683,1.4912091855041263
cumulative,56,23069,2787,LightGBM,42,leaves=63,0.8358840384279982,0.1049951192140685,0.30534625044851094,0.7520631503408683,1.4965913168281306
cumulative,56,23069,2787,Dummy,7,const,0.27412988876928596,0.27412988876928596,0.5482597775385719,1.3706494438464298,2.7412988876928597
cumulative,56,23069,2787,Logistic Regression,7,C=0.1,0.7041268389801644,0.13810815925197045,0.34409759598134193,0.8489415141729458,1.6903480444922856
cumulative,56,23069,2787,Random Forest,7,depth=10,0.7872720512982245,0.12345145594277622,0.38536060279870826,0.9634015069967707,1.9268030139935415
cumulative,56,23069,2787,XGBoost,7,depth=3,0.8059024657355581,0.11132790893316269,0.30857552924291354,0.7520631503408683,1.4912091855041263
cumulative,56,23069,2787,LightGBM,7,leaves=63,0.8358840384279982,0.1049951192140685,0.30534625044851094,0.7520631503408683,1.4965913168281306
cumulative,56,23069,2787,Dummy,123,const,0.27412988876928596,0.27412988876928596,0.5482597775385719,1.3706494438464298,2.7412988876928597
cumulative,56,23069,2787,Logistic Regression,123,C=0.1,0.7041268389801644,0.13810815925197045,0.34409759598134193,0.8489415141729458,1.6903480444922856
cumulative,56,23069,2787,Random Forest,123,depth=10,0.7979084737323361,0.12143048142096677,0.4033010405453893,1.0082526013634732,2.0165052027269463
cumulative,56,23069,2787,XGBoost,123,depth=3,0.8059024657355581,0.11132790893316269,0.30857552924291354,0.7520631503408683,1.4912091855041263
cumulative,56,23069,2787,LightGBM,123,leaves=63,0.8358840384279982,0.1049951192140685,0.30534625044851094,0.7520631503408683,1.4965913168281306
cumulative,57,23642,3207,Dummy,42,const,0.3086997193638915,0.3086997193638915,0.617399438727783,1.5434985968194574,3.086997193638915
cumulative,57,23642,3207,Logistic Regression,42,C=0.1,0.7867873347760628,0.12853105155037423,0.3738696601184908,0.9164328032429061,1.820704708450265
cumulative,57,23642,3207,Random Forest,42,depth=None,0.8363198395783955,0.12091131504702585,0.4140941690053009,1.0342999688182102,2.0679763018397255
cumulative,57,23642,3207,XGBoost,42,depth=3,0.8438284295167837,0.11141036450862885,0.27938883691923916,0.6629248518864983,1.3021515434985969
cumulative,57,23642,3207,LightGBM,42,leaves=31,0.8584020432723636,0.10465220014839695,0.2984097287184284,0.7231057062675398,1.4309323355160586
cumulative,57,23642,3207,Dummy,7,const,0.3086997193638915,0.3086997193638915,0.617399438727783,1.5434985968194574,3.086997193638915
cumulative,57,23642,3207,Logistic Regression,7,C=0.1,0.7867873347760628,0.12853105155037423,0.3738696601184908,0.9164328032429061,1.820704708450265
cumulative,57,23642,3207,Random Forest,7,depth=10,0.8395197653840072,0.12300134615103976,0.42594324914250076,1.064858122856252,2.129716245712504
cumulative,57,23642,3207,XGBoost,7,depth=3,0.8438284295167837,0.11141036450862885,0.27938883691923916,0.6629248518864983,1.3021515434985969
cumulative,57,23642,3207,LightGBM,7,leaves=31,0.8584020432723636,0.10465220014839695,0.2984097287184284,0.7231057062675398,1.4309323355160586
cumulative,57,23642,3207,Dummy,123,const,0.3086997193638915,0.3086997193638915,0.617399438727783,1.5434985968194574,3.086997193638915
cumulative,57,23642,3207,Logistic Regression,123,C=0.1,0.7867873347760628,0.12853105155037423,0.3738696601184908,0.9164328032429061,1.820704708450265
cumulative,57,23642,3207,Random Forest,123,depth=10,0.8408623983311113,0.1242955178802621,0.42594324914250076,1.064858122856252,2.129716245712504
cumulative,57,23642,3207,XGBoost,123,depth=3,0.8438284295167837,0.11141036450862885,0.27938883691923916,0.6629248518864983,1.3021515434985969
cumulative,57,23642,3207,LightGBM,123,leaves=31,0.8584020432723636,0.10465220014839695,0.2984097287184284,0.7231057062675398,1.4309323355160586
cumulative,58,24211,3634,Dummy,42,const,0.3227848101265823,0.3227848101265823,0.6455696202531646,1.6139240506329113,3.2278481012658227
cumulative,58,24211,3634,Logistic Regression,42,C=0.1,0.8032656000174612,0.12828877284678922,0.34782608695652173,0.8472757292239956,1.6796917996697853
cumulative,58,24211,3634,Random Forest,42,depth=10,0.8651132509442317,0.12111369379308982,0.42762795817281235,1.0690698954320308,2.1381397908640616
cumulative,58,24211,3634,XGBoost,42,depth=3,0.8699239148339168,0.10389482229948044,0.26802421574023116,0.6444689047881123,1.2718767198679142
cumulative,58,24211,3634,LightGBM,42,leaves=31,0.8727628440372188,0.10342799682809116,0.30709961474958725,0.7454595487066593,1.476059438635113
cumulative,58,24211,3634,Dummy,7,const,0.3227848101265823,0.3227848101265823,0.6455696202531646,1.6139240506329113,3.2278481012658227
cumulative,58,24211,3634,Logistic Regression,7,C=0.1,0.8032656000174612,0.12828877284678922,0.34782608695652173,0.8472757292239956,1.6796917996697853
cumulative,58,24211,3634,Random Forest,7,depth=10,0.8656287683500947,0.12431065054200989,0.4441386901485966,1.1103467253714914,2.2206934507429827
cumulative,58,24211,3634,XGBoost,7,depth=3,0.8699239148339168,0.10389482229948044,0.26802421574023116,0.6444689047881123,1.2718767198679142
cumulative,58,24211,3634,LightGBM,7,leaves=31,0.8727628440372188,0.10342799682809116,0.30709961474958725,0.7454595487066593,1.476059438635113
cumulative,58,24211,3634,Dummy,123,const,0.3227848101265823,0.3227848101265823,0.6455696202531646,1.6139240506329113,3.2278481012658227
cumulative,58,24211,3634,Logistic Regression,123,C=0.1,0.8032656000174612,0.12828877284678922,0.34782608695652173,0.8472757292239956,1.6796917996697853
cumulative,58,24211,3634,Random Forest,123,depth=10,0.8626629474923596,0.12116001541301297,0.4061640066042928,1.015410016510732,2.030820033021464
cumulative,58,24211,3634,XGBoost,123,depth=3,0.8699239148339168,0.10389482229948044,0.26802421574023116,0.6444689047881123,1.2718767198679142
cumulative,58,24211,3634,LightGBM,123,leaves=31,0.8727628440372188,0.10342799682809116,0.30709961474958725,0.7454595487066593,1.476059438635113
cumulative,59,24907,3965,Dummy,42,const,0.355359394703657,0.355359394703657,0.710718789407314,1.776796973518285,3.55359394703657
cumulative,59,24907,3965,Logistic Regression,42,C=0.1,0.8090249524295096,0.14155552524175447,0.3709962168978562,0.8976040353089534,1.7752837326607818
cumulative,59,24907,3965,Random Forest,42,depth=10,0.8681196113764484,0.13449906175453163,0.516015132408575,1.2900378310214375,2.580075662042875
cumulative,59,24907,3965,XGBoost,42,depth=3,0.8524436364370607,0.123832106590271,0.35435056746532156,0.8559899117276166,1.6920554854981085
cumulative,59,24907,3965,LightGBM,42,leaves=31,0.8672518476053401,0.11602251810827777,0.34047919293820933,0.8239596469104666,1.6297604035308952
cumulative,59,24907,3965,Dummy,7,const,0.355359394703657,0.355359394703657,0.710718789407314,1.776796973518285,3.55359394703657
cumulative,59,24907,3965,Logistic Regression,7,C=0.1,0.8090249524295096,0.14155552524175447,0.3709962168978562,0.8976040353089534,1.7752837326607818
cumulative,59,24907,3965,Random Forest,7,depth=10,0.8671185110716139,0.13622962118845963,0.49583858764186634,1.239596469104666,2.479192938209332
cumulative,59,24907,3965,XGBoost,7,depth=3,0.8524436364370607,0.123832106590271,0.35435056746532156,0.8559899117276166,1.6920554854981085
cumulative,59,24907,3965,LightGBM,7,leaves=31,0.8672518476053401,0.11602251810827777,0.34047919293820933,0.8239596469104666,1.6297604035308952
cumulative,59,24907,3965,Dummy,123,const,0.355359394703657,0.355359394703657,0.710718789407314,1.776796973518285,3.55359394703657
cumulative,59,24907,3965,Logistic Regression,123,C=0.1,0.8090249524295096,0.14155552524175447,0.3709962168978562,0.8976040353089534,1.7752837326607818
cumulative,59,24907,3965,Random Forest,123,depth=10,0.869369861774694,0.1338469255975345,0.5084489281210592,1.2711223203026483,2.5422446406052965
cumulative,59,24907,3965,XGBoost,123,depth=3,0.8524436364370607,0.123832106590271,0.35435056746532156,0.8559899117276166,1.6920554854981085
cumulative,59,24907,3965,LightGBM,123,leaves=31,0.8672518476053401,0.11602251810827777,0.34047919293820933,0.8239596469104666,1.6297604035308952
cumulative,60,25856,3915,Dummy,42,const,0.33154533844189016,0.33154533844189016,0.6630906768837803,1.657726692209451,3.315453384418902
cumulative,60,25856,3915,Logistic Regression,42,C=0.1,0.7885480547160997,0.14259717518400186,0.3614303959131545,0.8725415070242657,1.7243933588761176
cumulative,60,25856,3915,Random Forest,42,depth=10,0.8465751628893273,0.13110709869010786,0.4393358876117497,1.0983397190293742,2.1966794380587484
cumulative,60,25856,3915,XGBoost,42,depth=3,0.8040773156266829,0.13770219683647156,0.3872286079182631,0.9412515964240102,1.8646232439335888
cumulative,60,25856,3915,LightGBM,42,leaves=15,0.8430094981820587,0.11923014984053629,0.38212005108556835,0.9384418901660281,1.8656449553001277
cumulative,60,25856,3915,Dummy,7,const,0.33154533844189016,0.33154533844189016,0.6630906768837803,1.657726692209451,3.315453384418902
cumulative,60,25856,3915,Logistic Regression,7,C=0.1,0.7885480547160997,0.14259717518400186,0.3614303959131545,0.8725415070242657,1.7243933588761176
cumulative,60,25856,3915,Random Forest,7,depth=10,0.8416988057793278,0.13453795869950877,0.48173690932311625,1.2043422733077906,2.4086845466155813
cumulative,60,25856,3915,XGBoost,7,depth=3,0.8040773156266829,0.13770219683647156,0.3872286079182631,0.9412515964240102,1.8646232439335888
cumulative,60,25856,3915,LightGBM,7,leaves=15,0.8430094981820587,0.11923014984053629,0.38212005108556835,0.9384418901660281,1.8656449553001277
cumulative,60,25856,3915,Dummy,123,const,0.33154533844189016,0.33154533844189016,0.6630906768837803,1.657726692209451,3.315453384418902
cumulative,60,25856,3915,Logistic Regression,123,C=0.1,0.7885480547160997,0.14259717518400186,0.3614303959131545,0.8725415070242657,1.7243933588761176
cumulative,60,25856,3915,Random Forest,123,depth=10,0.8464912987408473,0.13495056838324793,0.47458492975734357,1.186462324393359,2.372924648786718
cumulative,60,25856,3915,XGBoost,123,depth=3,0.8040773156266829,0.13770219683647156,0.3872286079182631,0.9412515964240102,1.8646232439335888
cumulative,60,25856,3915,LightGBM,123,leaves=15,0.8430094981820587,0.11923014984053629,0.38212005108556835,0.9384418901660281,1.8656449553001277
cumulative,61,26849,3972,Dummy,42,const,0.3041289023162135,0.3041289023162135,0.608257804632427,1.5206445115810674,3.041289023162135
cumulative,61,26849,3972,Logistic Regression,42,C=0.1,0.7297144232045613,0.14968936331885574,0.38872104733131924,0.9211983887210473,1.808660624370594
cumulative,61,26849,3972,Random Forest,42,depth=10,0.800839255748931,0.13576568086335944,0.45443101711983885,1.1356998992950655,2.2711480362537766
cumulative,61,26849,3972,XGBoost,42,depth=3,0.7845665373228011,0.1299644261598587,0.3773917421953676,0.9128902316213494,1.805387713997986
cumulative,61,26849,3972,LightGBM,42,leaves=15,0.8035817589022964,0.12202503847033326,0.3716012084592145,0.8965256797583081,1.7713997985901309
cumulative,61,26849,3972,Dummy,7,const,0.3041289023162135,0.3041289023162135,0.608257804632427,1.5206445115810674,3.041289023162135
cumulative,61,26849,3972,Logistic Regression,7,C=0.1,0.7297144232045613,0.14968936331885574,0.38872104733131924,0.9211983887210473,1.808660624370594
cumulative,61,26849,3972,Random Forest,7,depth=10,0.7926798302044229,0.13551784900860395,0.4486404833836858,1.1216012084592144,2.243202416918429
cumulative,61,26849,3972,XGBoost,7,depth=3,0.7845665373228011,0.1299644261598587,0.3773917421953676,0.9128902316213494,1.805387713997986
cumulative,61,26849,3972,LightGBM,7,leaves=15,0.8035817589022964,0.12202503847033326,0.3716012084592145,0.8965256797583081,1.7713997985901309
cumulative,61,26849,3972,Dummy,123,const,0.3041289023162135,0.3041289023162135,0.608257804632427,1.5206445115810674,3.041289023162135
cumulative,61,26849,3972,Logistic Regression,123,C=0.1,0.7297144232045613,0.14968936331885574,0.38872104733131924,0.9211983887210473,1.808660624370594
cumulative,61,26849,3972,Random Forest,123,depth=10,0.7961552534643104,0.135427773307121,0.45720040281973817,1.1430010070493455,2.286002014098691
cumulative,61,26849,3972,XGBoost,123,depth=3,0.7845665373228011,0.1299644261598587,0.3773917421953676,0.9128902316213494,1.805387713997986
cumulative,61,26849,3972,LightGBM,123,leaves=15,0.8035817589022964,0.12202503847033326,0.3716012084592145,0.8965256797583081,1.7713997985901309
cumulative,62,27845,4317,Dummy,42,const,0.3273106323835997,0.3273106323835997,0.6546212647671994,1.6365531619179987,3.2731063238359974
cumulative,62,27845,4317,Logistic Regression,42,C=0.1,0.7707950530845246,0.14705764160447324,0.39078063470002317,0.9307389390780635,1.8306694463747972
cumulative,62,27845,4317,Random Forest,42,depth=10,0.8254866641454092,0.13919572812472514,0.49154505443595087,1.2288626360898773,2.4577252721797547
cumulative,62,27845,4317,XGBoost,42,depth=6,0.7989260437243433,0.13978421688079834,0.42923326384063004,1.0407690525828122,2.0599953671531157
cumulative,62,27845,4317,LightGBM,42,leaves=31,0.8226994932278713,0.1255564058643917,0.3838313643734075,0.9272643039147557,1.8329858698170025
cumulative,62,27845,4317,Dummy,7,const,0.3273106323835997,0.3273106323835997,0.6546212647671994,1.6365531619179987,3.2731063238359974
cumulative,62,27845,4317,Logistic Regression,7,C=0.1,0.7707950530845246,0.14705764160447324,0.39078063470002317,0.9307389390780635,1.8306694463747972
cumulative,62,27845,4317,Random Forest,7,depth=10,0.8229007733527954,0.13761414728477248,0.4954829742876998,1.2383599722029186,2.476488302061617
cumulative,62,27845,4317,XGBoost,7,depth=6,0.7989260437243433,0.13978421688079834,0.42923326384063004,1.0407690525828122,2.0599953671531157
cumulative,62,27845,4317,LightGBM,7,leaves=31,0.8226994932278713,0.1255564058643917,0.3838313643734075,0.9272643039147557,1.8329858698170025
cumulative,62,27845,4317,Dummy,123,const,0.3273106323835997,0.3273106323835997,0.6546212647671994,1.6365531619179987,3.2731063238359974
cumulative,62,27845,4317,Logistic Regression,123,C=0.1,0.7707950530845246,0.14705764160447324,0.39078063470002317,0.9307389390780635,1.8306694463747972
cumulative,62,27845,4317,Random Forest,123,depth=10,0.8148050970826974,0.14183673084001003,0.5137827194811212,1.2844567987028028,2.5689135974056057
cumulative,62,27845,4317,XGBoost,123,depth=6,0.7989260437243433,0.13978421688079834,0.42923326384063004,1.0407690525828122,2.0599953671531157
cumulative,62,27845,4317,LightGBM,123,leaves=31,0.8226994932278713,0.1255564058643917,0.3838313643734075,0.9272643039147557,1.8329858698170025
cumulative,63,28872,4293,Dummy,42,const,0.30794316328907523,0.30794316328907523,0.6158863265781505,1.5397158164453761,3.0794316328907523
cumulative,63,28872,4293,Logistic Regression,42,C=1.0,0.7687939949507974,0.13856227683402444,0.3463778243652457,0.8166783135336595,1.6005124621476823
cumulative,63,28872,4293,Random Forest,42,depth=None,0.8386425276933439,0.12112710123306651,0.45422781271837875,1.1306778476589798,2.2580945725599815
cumulative,63,28872,4293,XGBoost,42,depth=9,0.8123979501983932,0.12667986750602722,0.34195201490798977,0.8192406242720708,1.6147216398788726
cumulative,63,28872,4293,LightGBM,42,leaves=31,0.8376236053884835,0.10879542433450362,0.32261821569997673,0.7761472163987887,1.5320288842301422
cumulative,63,28872,4293,Dummy,7,const,0.30794316328907523,0.30794316328907523,0.6158863265781505,1.5397158164453761,3.0794316328907523
cumulative,63,28872,4293,Logistic Regression,7,C=1.0,0.7687939949507974,0.13856227683402444,0.3463778243652457,0.8166783135336595,1.6005124621476823
cumulative,63,28872,4293,Random Forest,7,depth=None,0.8397427212857169,0.11997699632400476,0.4267412066154205,1.061961332401584,2.1206615420451898
cumulative,63,28872,4293,XGBoost,7,depth=9,0.8123979501983932,0.12667986750602722,0.34195201490798977,0.8192406242720708,1.6147216398788726
cumulative,63,28872,4293,LightGBM,7,leaves=31,0.8376236053884835,0.10879542433450362,0.32261821569997673,0.7761472163987887,1.5320288842301422
cumulative,63,28872,4293,Dummy,123,const,0.30794316328907523,0.30794316328907523,0.6158863265781505,1.5397158164453761,3.0794316328907523
cumulative,63,28872,4293,Logistic Regression,123,C=1.0,0.7687939949507974,0.13856227683402444,0.3463778243652457,0.8166783135336595,1.6005124621476823
cumulative,63,28872,4293,Random Forest,123,depth=20,0.8361652252693147,0.12071794907665874,0.4414162590263219,1.0996971814581877,2.1968320521779643
cumulative,63,28872,4293,XGBoost,123,depth=9,0.8123979501983932,0.12667986750602722,0.34195201490798977,0.8192406242720708,1.6147216398788726
cumulative,63,28872,4293,LightGBM,123,leaves=31,0.8376236053884835,0.10879542433450362,0.32261821569997673,0.7761472163987887,1.5320288842301422
cumulative,64,29771,4664,Dummy,42,const,0.33469125214408235,0.33469125214408235,0.6693825042881647,1.6734562607204118,3.3469125214408235
cumulative,64,29771,4664,Logistic Regression,42,C=1.0,0.7972267089674263,0.1385745927883275,0.34476843910806176,0.8066037735849056,1.5763293310463122
cumulative,64,29771,4664,Random Forest,42,depth=10,0.8485034349806454,0.1332975518287462,0.5373070325900514,1.3432675814751287,2.6865351629502574
cumulative,64,29771,4664,XGBoost,42,depth=6,0.805707620046096,0.13681595027446747,0.3977272727272727,0.9618353344768439,1.902015437392796
cumulative,64,29771,4664,LightGBM,42,leaves=31,0.8658447831288469,0.1084236318317386,0.32289879931389365,0.7783018867924528,1.5373070325900515
cumulative,64,29771,4664,Dummy,7,const,0.33469125214408235,0.33469125214408235,0.6693825042881647,1.6734562607204118,3.3469125214408235
cumulative,64,29771,4664,Logistic Regression,7,C=1.0,0.7972267089674263,0.1385745927883275,0.34476843910806176,0.8066037735849056,1.5763293310463122
cumulative,64,29771,4664,Random Forest,7,depth=10,0.8525114381610707,0.13103059144690304,0.5055746140651801,1.2639365351629503,2.5278730703259007
cumulative,64,29771,4664,XGBoost,7,depth=6,0.805707620046096,0.13681595027446747,0.3977272727272727,0.9618353344768439,1.902015437392796
cumulative,64,29771,4664,LightGBM,7,leaves=31,0.8658447831288469,0.1084236318317386,0.32289879931389365,0.7783018867924528,1.5373070325900515
cumulative,64,29771,4664,Dummy,123,const,0.33469125214408235,0.33469125214408235,0.6693825042881647,1.6734562607204118,3.3469125214408235
cumulative,64,29771,4664,Logistic Regression,123,C=1.0,0.7972267089674263,0.1385745927883275,0.34476843910806176,0.8066037735849056,1.5763293310463122
cumulative,64,29771,4664,Random Forest,123,depth=20,0.8507403535212059,0.12684937241620067,0.4894939965694683,1.2195540308747856,2.436320754716981
cumulative,64,29771,4664,XGBoost,123,depth=6,0.805707620046096,0.13681595027446747,0.3977272727272727,0.9618353344768439,1.902015437392796
cumulative,64,29771,4664,LightGBM,123,leaves=31,0.8658447831288469,0.1084236318317386,0.32289879931389365,0.7783018867924528,1.5373070325900515
cumulative,65,30821,4790,Dummy,42,const,0.3586638830897704,0.3586638830897704,0.7173277661795407,1.7933194154488519,3.5866388308977037
cumulative,65,30821,4790,Logistic Regression,42,C=1.0,0.8104711378143611,0.14253558841951647,0.36471816283924846,0.855741127348643,1.6741127348643006
cumulative,65,30821,4790,Random Forest,42,depth=None,0.8785971768431822,0.12152841466361057,0.47369519832985385,1.1789144050104383,2.354279749478079
cumulative,65,30821,4790,XGBoost,42,depth=6,0.8500736970136044,0.126774862408638,0.38893528183716075,0.94258872651357,1.8653444676409185
cumulative,65,30821,4790,LightGBM,42,leaves=31,0.8805287920780286,0.1095532338873362,0.32526096033402924,0.7799582463465553,1.537787056367432
cumulative,65,30821,4790,Dummy,7,const,0.3586638830897704,0.3586638830897704,0.7173277661795407,1.7933194154488519,3.5866388308977037
cumulative,65,30821,4790,Logistic Regression,7,C=1.0,0.8104711378143611,0.14253558841951647,0.36471816283924846,0.855741127348643,1.6741127348643006
cumulative,65,30821,4790,Random Forest,7,depth=10,0.8667219071933451,0.13397133094304417,0.5139874739039666,1.2849686847599164,2.569937369519833
cumulative,65,30821,4790,XGBoost,7,depth=6,0.8500736970136044,0.126774862408638,0.38893528183716075,0.94258872651357,1.8653444676409185
cumulative,65,30821,4790,LightGBM,7,leaves=31,0.8805287920780286,0.1095532338873362,0.32526096033402924,0.7799582463465553,1.537787056367432
cumulative,65,30821,4790,Dummy,123,const,0.3586638830897704,0.3586638830897704,0.7173277661795407,1.7933194154488519,3.5866388308977037
cumulative,65,30821,4790,Logistic Regression,123,C=1.0,0.8104711378143611,0.14253558841951647,0.36471816283924846,0.855741127348643,1.6741127348643006
cumulative,65,30821,4790,Random Forest,123,depth=10,0.8635348526702286,0.13252851709752736,0.5127348643006263,1.2818371607515657,2.5636743215031315
cumulative,65,30821,4790,XGBoost,123,depth=6,0.8500736970136044,0.126774862408638,0.38893528183716075,0.94258872651357,1.8653444676409185
cumulative,65,30821,4790,LightGBM,123,leaves=31,0.8805287920780286,0.1095532338873362,0.32526096033402924,0.7799582463465553,1.537787056367432
cumulative,66,32162,4788,Dummy,42,const,0.35025062656641603,0.35025062656641603,0.7005012531328321,1.7512531328320802,3.5025062656641603
cumulative,66,32162,4788,Logistic Regression,42,C=1.0,0.7996734678828624,0.1404335388934472,0.3613199665831245,0.8312447786131997,1.614452798663325
cumulative,66,32162,4788,Random Forest,42,depth=10,0.8661908860514628,0.13002763030480827,0.49206349206349204,1.2295321637426901,2.4586466165413534
cumulative,66,32162,4788,XGBoost,42,depth=6,0.8476483957247364,0.12353601306676865,0.3657059314954052,0.8819966583124478,1.7424812030075187
cumulative,66,32162,4788,LightGBM,42,leaves=31,0.8682659080178751,0.11216093395743067,0.3262322472848789,0.7842522974101922,1.5476190476190477
cumulative,66,32162,4788,Dummy,7,const,0.35025062656641603,0.35025062656641603,0.7005012531328321,1.7512531328320802,3.5025062656641603
cumulative,66,32162,4788,Logistic Regression,7,C=1.0,0.7996734678828624,0.1404335388934472,0.3613199665831245,0.8312447786131997,1.614452798663325
cumulative,66,32162,4788,Random Forest,7,depth=10,0.8615300868199779,0.13374380041861564,0.5129490392648287,1.282372598162072,2.564745196324144
cumulative,66,32162,4788,XGBoost,7,depth=6,0.8476483957247364,0.12353601306676865,0.3657059314954052,0.8819966583124478,1.7424812030075187
cumulative,66,32162,4788,LightGBM,7,leaves=31,0.8682659080178751,0.11216093395743067,0.3262322472848789,0.7842522974101922,1.5476190476190477
cumulative,66,32162,4788,Dummy,123,const,0.35025062656641603,0.35025062656641603,0.7005012531328321,1.7512531328320802,3.5025062656641603
cumulative,66,32162,4788,Logistic Regression,123,C=1.0,0.7996734678828624,0.1404335388934472,0.3613199665831245,0.8312447786131997,1.614452798663325
cumulative,66,32162,4788,Random Forest,123,depth=10,0.8609128137466103,0.13170943221929846,0.4906015037593985,1.2261904761904763,2.452172096908939
cumulative,66,32162,4788,XGBoost,123,depth=6,0.8476483957247364,0.12353601306676865,0.3657059314954052,0.8819966583124478,1.7424812030075187
cumulative,66,32162,4788,LightGBM,123,leaves=31,0.8682659080178751,0.11216093395743067,0.3262322472848789,0.7842522974101922,1.5476190476190477
cumulative,67,33165,5222,Dummy,42,const,0.38318651857525854,0.38318651857525854,0.7663730371505171,1.9159325928762927,3.8318651857525854
cumulative,67,33165,5222,Logistic Regression,42,C=0.1,0.8329889875201741,0.13936590503548743,0.375526618153964,0.8701646878590579,1.694561470700881
cumulative,67,33165,5222,Random Forest,42,depth=10,0.8856665062336879,0.13044698490309428,0.44887016468785906,1.1216009191880505,2.2428188433550362
cumulative,67,33165,5222,XGBoost,42,depth=9,0.8743234855865473,0.12749230861663818,0.3400995787054768,0.8152049023362696,1.607047108387591
cumulative,67,33165,5222,LightGBM,42,leaves=15,0.8929142406615665,0.11251841594158855,0.383952508617388,0.9348908464189966,1.8531214094216775
cumulative,67,33165,5222,Dummy,7,const,0.38318651857525854,0.38318651857525854,0.7663730371505171,1.9159325928762927,3.8318651857525854
cumulative,67,33165,5222,Logistic Regression,7,C=0.1,0.8329889875201741,0.13936590503548743,0.375526618153964,0.8701646878590579,1.694561470700881
cumulative,67,33165,5222,Random Forest,7,depth=10,0.881733985532682,0.13648149018262296,0.5404059747223287,1.3510149368058215,2.702029873611643
cumulative,67,33165,5222,XGBoost,7,depth=9,0.8743234855865473,0.12749230861663818,0.3400995787054768,0.8152049023362696,1.607047108387591
cumulative,67,33165,5222,LightGBM,7,leaves=15,0.8929142406615665,0.11251841594158855,0.383952508617388,0.9348908464189966,1.8531214094216775
cumulative,67,33165,5222,Dummy,123,const,0.38318651857525854,0.38318651857525854,0.7663730371505171,1.9159325928762927,3.8318651857525854
cumulative,67,33165,5222,Logistic Regression,123,C=0.1,0.8329889875201741,0.13936590503548743,0.375526618153964,0.8701646878590579,1.694561470700881
cumulative,67,33165,5222,Random Forest,123,depth=10,0.8754717299450101,0.1363750147902255,0.5206817311374952,1.3008425890463424,2.6011106855610877
cumulative,67,33165,5222,XGBoost,123,depth=9,0.8743234855865473,0.12749230861663818,0.3400995787054768,0.8152049023362696,1.607047108387591
cumulative,67,33165,5222,LightGBM,123,leaves=15,0.8929142406615665,0.11251841594158855,0.383952508617388,0.9348908464189966,1.8531214094216775
cumulative,68,34435,5081,Dummy,42,const,0.38417634323951977,0.38417634323951977,0.7683526864790395,1.9208817161975988,3.8417634323951977
cumulative,68,34435,5081,Logistic Regression,42,C=0.1,0.843286094735417,0.13433124490310644,0.36666010627829165,0.8514072033064357,1.659319031686676
cumulative,68,34435,5081,Random Forest,42,depth=20,0.9001518249025636,0.11787364280154118,0.45994882897067507,1.1430820704585711,2.281637472938398
cumulative,68,34435,5081,XGBoost,42,depth=6,0.8795499593769708,0.12076234817504883,0.3497343042708128,0.8433379256051958,1.6660106278291675
cumulative,68,34435,5081,LightGBM,42,leaves=15,0.894118611044797,0.11080393694710908,0.3495374926195631,0.8460932887226924,1.673686282227908
cumulative,68,34435,5081,Dummy,7,const,0.38417634323951977,0.38417634323951977,0.7683526864790395,1.9208817161975988,3.8417634323951977
cumulative,68,34435,5081,Logistic Regression,7,C=0.1,0.843286094735417,0.13433124490310644,0.36666010627829165,0.8514072033064357,1.659319031686676
cumulative,68,34435,5081,Random Forest,7,depth=20,0.9016753806309228,0.11814313771244327,0.45601259594568,1.1356032277110806,2.2682542806534145
cumulative,68,34435,5081,XGBoost,7,depth=6,0.8795499593769708,0.12076234817504883,0.3497343042708128,0.8433379256051958,1.6660106278291675
cumulative,68,34435,5081,LightGBM,7,leaves=15,0.894118611044797,0.11080393694710908,0.3495374926195631,0.8460932887226924,1.673686282227908
cumulative,68,34435,5081,Dummy,123,const,0.38417634323951977,0.38417634323951977,0.7683526864790395,1.9208817161975988,3.8417634323951977
cumulative,68,34435,5081,Logistic Regression,123,C=0.1,0.843286094735417,0.13433124490310644,0.36666010627829165,0.8514072033064357,1.659319031686676
cumulative,68,34435,5081,Random Forest,123,depth=20,0.901855023458119,0.11776031078503446,0.44026766384569965,1.094469592599882,2.184806140523519
cumulative,68,34435,5081,XGBoost,123,depth=6,0.8795499593769708,0.12076234817504883,0.3497343042708128,0.8433379256051958,1.6660106278291675
cumulative,68,34435,5081,LightGBM,123,leaves=15,0.894118611044797,0.11080393694710908,0.3495374926195631,0.8460932887226924,1.673686282227908
cumulative,69,35611,5168,Dummy,42,const,0.3811919504643963,0.3811919504643963,0.7623839009287926,1.9059597523219813,3.8119195046439627
