window,cutoff_week,n_train,model,seed,hp,pr_auc,brier,cost_r2,cost_r5,cost_r10
cumulative,56,23069,XGBoost,42,depth=3,0.7066590882000492,0.2280745953321457,0.6100965910487379,1.5111214884361097,3.0128296507483965
cumulative,56,23069,LightGBM,42,leaves=63,0.6641217928368099,0.2610581610626891,0.6493228795438346,1.6070489345491188,3.203259026224593
cumulative,56,23069,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,56,23069,Logistic Regression,7,C=0.1,0.7264618074946287,0.21261446223918656,0.5248605205593925,1.2860864649642392,2.5547963723056504
cumulative,56,23069,Random Forest,7,depth=10,0.7109938798230884,0.22106501481562987,0.7409983532823752,1.8522378155184702,3.704303585911962
cumulative,56,23069,XGBoost,7,depth=3,0.7066590882000492,0.2280745953321457,0.6100965910487379,1.5111214884361097,3.0128296507483965
cumulative,56,23069,LightGBM,7,leaves=63,0.6641217928368099,0.2610581610626891,0.6493228795438346,1.6070489345491188,3.203259026224593
cumulative,56,23069,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,56,23069,Logistic Regression,123,C=0.1,0.7264618074946287,0.21261446223918656,0.5248605205593925,1.2860864649642392,2.5547963723056504
cumulative,56,23069,Random Forest,123,depth=10,0.7064841361824852,0.22180903934574767,0.7227369921596579,1.8065475458991815,3.6128984687983876
cumulative,56,23069,XGBoost,123,depth=3,0.7066590882000492,0.2280745953321457,0.6100965910487379,1.5111214884361097,3.0128296507483965
cumulative,56,23069,LightGBM,123,leaves=63,0.6641217928368099,0.2610581610626891,0.6493228795438346,1.6070489345491188,3.203259026224593
cumulative,57,23642,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,57,23642,Logistic Regression,42,C=0.1,0.7328675262384331,0.199456491396341,0.5034286135620715,1.2182023742227246,2.4094919753238133
cumulative,57,23642,Random Forest,42,depth=None,0.6929504864769145,0.22361414278655084,0.7058274141617715,1.7608818541548898,3.519305920810087
cumulative,57,23642,XGBoost,42,depth=3,0.7153136938951788,0.22011590003967285,0.5824464816771941,1.4340698503207412,2.8534421313933196
cumulative,57,23642,LightGBM,42,leaves=31,0.6990599391540911,0.2285905280397274,0.6319708997960036,1.563742718804532,3.116695750485413
cumulative,57,23642,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,57,23642,Logistic Regression,7,C=0.1,0.7328675262384331,0.199456491396341,0.5034286135620715,1.2182023742227246,2.4094919753238133
cumulative,57,23642,Random Forest,7,depth=10,0.7279354847155116,0.2131411721651678,0.7147983385356502,1.786664045026667,3.5731068891783617
cumulative,57,23642,XGBoost,7,depth=3,0.7153136938951788,0.22011590003967285,0.5824464816771941,1.4340698503207412,2.8534421313933196
cumulative,57,23642,LightGBM,7,leaves=31,0.6990599391540911,0.2285905280397274,0.6319708997960036,1.563742718804532,3.116695750485413
cumulative,57,23642,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,57,23642,Logistic Regression,123,C=0.1,0.7328675262384331,0.199456491396341,0.5034286135620715,1.2182023742227246,2.4094919753238133
cumulative,57,23642,Random Forest,123,depth=10,0.7196833767289623,0.2153833641906234,0.7113574360360804,1.7782092560277238,3.556295622680463
cumulative,57,23642,XGBoost,123,depth=3,0.7153136938951788,0.22011590003967285,0.5824464816771941,1.4340698503207412,2.8534421313933196
cumulative,57,23642,LightGBM,123,leaves=31,0.6990599391540911,0.2285905280397274,0.6319708997960036,1.563742718804532,3.116695750485413
cumulative,58,24211,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,58,24211,Logistic Regression,42,C=0.1,0.7367156588723333,0.19282323696557035,0.4975299235628088,1.1989578981001303,2.3680045223289996
cumulative,58,24211,Random Forest,42,depth=10,0.7256216258156389,0.2113533802734315,0.7150686951606164,1.7875242706515595,3.574950229803131
cumulative,58,24211,XGBoost,42,depth=3,0.6942284697968301,0.2280011922121048,0.6222872170472141,1.5367316341829085,3.0608056627423994
cumulative,58,24211,LightGBM,42,leaves=31,0.6922866634224466,0.22999438211070378,0.6344532651706933,1.5695430973038071,3.1280261508589966
cumulative,58,24211,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,58,24211,Logistic Regression,7,C=0.1,0.7367156588723333,0.19282323696557035,0.4975299235628088,1.1989578981001303,2.3680045223289996
cumulative,58,24211,Random Forest,7,depth=10,0.7334189351905165,0.211295276607869,0.7001990807874752,1.7504608351561923,3.5008970924373877
cumulative,58,24211,XGBoost,7,depth=3,0.6942284697968301,0.2280011922121048,0.6222872170472141,1.5367316341829085,3.0608056627423994
cumulative,58,24211,LightGBM,7,leaves=31,0.6922866634224466,0.22999438211070378,0.6344532651706933,1.5695430973038071,3.1280261508589966
cumulative,58,24211,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,58,24211,Logistic Regression,123,C=0.1,0.7367156588723333,0.19282323696557035,0.4975299235628088,1.1989578981001303,2.3680045223289996
cumulative,58,24211,Random Forest,123,depth=10,0.7185110381036699,0.2161356733101976,0.7071054636616119,1.7676899255290388,3.5353306953080836
cumulative,58,24211,XGBoost,123,depth=3,0.6942284697968301,0.2280011922121048,0.6222872170472141,1.5367316341829085,3.0608056627423994
cumulative,58,24211,LightGBM,123,leaves=31,0.6922866634224466,0.22999438211070378,0.6344532651706933,1.5695430973038071,3.1280261508589966
cumulative,59,24907,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,59,24907,Logistic Regression,42,C=0.1,0.7403264586039748,0.18255644836169557,0.4731732494408533,1.1215130139848108,2.20207928822474
cumulative,59,24907,Random Forest,42,depth=10,0.7265118201187089,0.21325917183751875,0.7130778872858653,1.782510384152186,3.5648978789293877
cumulative,59,24907,XGBoost,42,depth=3,0.7050773078947996,0.2252456694841385,0.605647995674294,1.497751124437781,2.9845896723769263
cumulative,59,24907,LightGBM,42,leaves=31,0.7026587309761517,0.2194191946362927,0.6259984761717502,1.546415316931698,3.0804433848649446
cumulative,59,24907,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,59,24907,Logistic Regression,7,C=0.1,0.7403264586039748,0.18255644836169557,0.4731732494408533,1.1215130139848108,2.20207928822474
cumulative,59,24907,Random Forest,7,depth=10,0.7287602889754569,0.21314164367819835,0.7242116646594735,1.8103079607737116,3.6204684542974412
cumulative,59,24907,XGBoost,7,depth=3,0.7050773078947996,0.2252456694841385,0.605647995674294,1.497751124437781,2.9845896723769263
cumulative,59,24907,LightGBM,7,leaves=31,0.7026587309761517,0.2194191946362927,0.6259984761717502,1.546415316931698,3.0804433848649446
cumulative,59,24907,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,59,24907,Logistic Regression,123,C=0.1,0.7403264586039748,0.18255644836169557,0.4731732494408533,1.1215130139848108,2.20207928822474
cumulative,59,24907,Random Forest,123,depth=10,0.7289293881957262,0.21277043716037952,0.7165925234104259,1.7911863740261018,3.582176125052228
cumulative,59,24907,XGBoost,123,depth=3,0.7050773078947996,0.2252456694841385,0.605647995674294,1.497751124437781,2.9845896723769263
cumulative,59,24907,LightGBM,123,leaves=31,0.7026587309761517,0.2194191946362927,0.6259984761717502,1.546415316931698,3.0804433848649446
cumulative,60,25856,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,60,25856,Logistic Regression,42,C=0.1,0.7426960368085974,0.17969435511668905,0.4304814805711898,0.9599626416300047,1.842431243394696
cumulative,60,25856,Random Forest,42,depth=10,0.7391406838613206,0.20752100626969447,0.6973480472878315,1.7432595177820926,3.4864453019391943
cumulative,60,25856,XGBoost,42,depth=3,0.7364810123753625,0.21692000329494476,0.5934819475508147,1.4644972595669379,2.9161894462604763
cumulative,60,25856,LightGBM,42,leaves=15,0.7180560242437178,0.21260566513962167,0.6222380612972203,1.5408115614323985,3.071767394991029
cumulative,60,25856,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,60,25856,Logistic Regression,7,C=0.1,0.7426960368085974,0.17969435511668905,0.4304814805711898,0.9599626416300047,1.842431243394696
cumulative,60,25856,Random Forest,7,depth=10,0.742053928342039,0.20783711941782254,0.7075478654115566,1.7687959299039004,3.5375427040578074
cumulative,60,25856,XGBoost,7,depth=3,0.7364810123753625,0.21692000329494476,0.5934819475508147,1.4644972595669379,2.9161894462604763
cumulative,60,25856,LightGBM,7,leaves=15,0.7180560242437178,0.21260566513962167,0.6222380612972203,1.5408115614323985,3.071767394991029
cumulative,60,25856,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,60,25856,Logistic Regression,123,C=0.1,0.7426960368085974,0.17969435511668905,0.4304814805711898,0.9599626416300047,1.842431243394696
cumulative,60,25856,Random Forest,123,depth=10,0.7399145781775034,0.20742334773188503,0.7057782584117778,1.764224445154472,3.5283014230589624
cumulative,60,25856,XGBoost,123,depth=3,0.7364810123753625,0.21692000329494476,0.5934819475508147,1.4644972595669379,2.9161894462604763
cumulative,60,25856,LightGBM,123,leaves=15,0.7180560242437178,0.21260566513962167,0.6222380612972203,1.5408115614323985,3.071767394991029
cumulative,61,26849,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,61,26849,Logistic Regression,42,C=0.1,0.7467249066804986,0.17948391529176944,0.41892987932263376,0.9192125248850984,1.7530169341558728
cumulative,61,26849,Random Forest,42,depth=10,0.7455359619935623,0.20469308858031396,0.6862142699142232,1.715240740285595,3.4302848575712144
cumulative,61,26849,XGBoost,42,depth=3,0.7261529181781791,0.21644549071788788,0.6050827045493646,1.4989554403126306,2.9887433332514073
cumulative,61,26849,LightGBM,42,leaves=15,0.7313553297388303,0.2115615937880679,0.5931132794258609,1.4688475434413941,2.9284046501339493
cumulative,61,26849,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,61,26849,Logistic Regression,7,C=0.1,0.7467249066804986,0.17948391529176944,0.41892987932263376,0.9192125248850984,1.7530169341558728
cumulative,61,26849,Random Forest,7,depth=10,0.7368566771394569,0.20914854492455826,0.6854277779143215,1.7133482439108314,3.4265490205716813
cumulative,61,26849,XGBoost,7,depth=3,0.7261529181781791,0.21644549071788788,0.6050827045493646,1.4989554403126306,2.9887433332514073
cumulative,61,26849,LightGBM,7,leaves=15,0.7313553297388303,0.2115615937880679,0.5931132794258609,1.4688475434413941,2.9284046501339493
cumulative,61,26849,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,61,26849,Logistic Regression,123,C=0.1,0.7467249066804986,0.17948391529176944,0.41892987932263376,0.9192125248850984,1.7530169341558728
cumulative,61,26849,Random Forest,123,depth=10,0.7339667806901726,0.20922311353256537,0.6883771229139528,1.7208690736598913,3.441688991569789
cumulative,61,26849,XGBoost,123,depth=3,0.7261529181781791,0.21644549071788788,0.6050827045493646,1.4989554403126306,2.9887433332514073
cumulative,61,26849,LightGBM,123,leaves=15,0.7313553297388303,0.2115615937880679,0.5931132794258609,1.4688475434413941,2.9284046501339493
cumulative,62,27845,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,62,27845,Logistic Regression,42,C=0.1,0.7499181470223921,0.175493531431513,0.4216826013222897,0.9373018408828373,1.7966672401504167
cumulative,62,27845,Random Forest,42,depth=10,0.742815734369935,0.2050810594458719,0.6761373411654829,1.6900484184137439,3.3799002138275123
cumulative,62,27845,XGBoost,42,depth=6,0.6937384852758248,0.24421760439872742,0.6391722171701034,1.5829626170521296,3.155946616855507
cumulative,62,27845,LightGBM,42,leaves=31,0.7114685279617388,0.2241852002378533,0.6229508196721312,1.543736328557033,3.078378843365203
cumulative,62,27845,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,62,27845,Logistic Regression,7,C=0.1,0.7499181470223921,0.175493531431513,0.4216826013222897,0.9373018408828373,1.7966672401504167
cumulative,62,27845,Random Forest,7,depth=10,0.733411373251667,0.20938198129208305,0.6785459729151817,1.6959962641630004,3.391746749576032
cumulative,62,27845,XGBoost,7,depth=6,0.6937384852758248,0.24421760439872742,0.6391722171701034,1.5829626170521296,3.155946616855507
cumulative,62,27845,LightGBM,7,leaves=31,0.7114685279617388,0.2241852002378533,0.6229508196721312,1.543736328557033,3.078378843365203
cumulative,62,27845,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,62,27845,Logistic Regression,123,C=0.1,0.7499181470223921,0.175493531431513,0.4216826013222897,0.9373018408828373,1.7966672401504167
cumulative,62,27845,Random Forest,123,depth=10,0.74024205459174,0.2061897553396464,0.6772187676653476,1.6929731855383783,3.385897215326763
cumulative,62,27845,XGBoost,123,depth=6,0.6937384852758248,0.24421760439872742,0.6391722171701034,1.5829626170521296,3.155946616855507
cumulative,62,27845,LightGBM,123,leaves=31,0.7114685279617388,0.2241852002378533,0.6229508196721312,1.543736328557033,3.078378843365203
cumulative,63,28872,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,63,28872,Logistic Regression,42,C=1.0,0.7474098252850264,0.18145324020153464,0.402855949074643,0.8622901663922137,1.6280138619214983
cumulative,63,28872,Random Forest,42,depth=None,0.7249890794935356,0.20871506315618502,0.6826259001646717,1.703615405412048,3.405264580824342
cumulative,63,28872,XGBoost,42,depth=9,0.701208357330548,0.24690866470336914,0.6123085997984614,1.5070661390616167,2.9983287045002087
cumulative,63,28872,LightGBM,42,leaves=31,0.7336531428684515,0.2130388523927191,0.5940963944257379,1.4686509204414187,2.9262417971342196
cumulative,63,28872,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,63,28872,Logistic Regression,7,C=1.0,0.7474098252850264,0.18145324020153464,0.402855949074643,0.8622901663922137,1.6280138619214983
cumulative,63,28872,Random Forest,7,depth=None,0.7246844954217694,0.21019235347819845,0.6742202669157225,1.682896256789638,3.364022906579497
cumulative,63,28872,XGBoost,7,depth=9,0.701208357330548,0.24690866470336914,0.6123085997984614,1.5070661390616167,2.9983287045002087
cumulative,63,28872,LightGBM,7,leaves=31,0.7336531428684515,0.2130388523927191,0.5940963944257379,1.4686509204414187,2.9262417971342196
cumulative,63,28872,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,63,28872,Logistic Regression,123,C=1.0,0.7474098252850264,0.18145324020153464,0.402855949074643,0.8622901663922137,1.6280138619214983
cumulative,63,28872,Random Forest,123,depth=20,0.7224245546376924,0.2126589259673011,0.7028534912871434,1.7548848526556393,3.5082704549364663
cumulative,63,28872,XGBoost,123,depth=9,0.701208357330548,0.24690866470336914,0.6123085997984614,1.5070661390616167,2.9983287045002087
cumulative,63,28872,LightGBM,123,leaves=31,0.7336531428684515,0.2130388523927191,0.5940963944257379,1.4686509204414187,2.9262417971342196
cumulative,64,29771,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,64,29771,Logistic Regression,42,C=1.0,0.7484613144264558,0.19065621100708605,0.389583896576302,0.7869344016516332,1.449185243443852
cumulative,64,29771,Random Forest,42,depth=10,0.7434030401703488,0.20495966255245732,0.7115786369110527,1.7787253914026593,3.557303315555337
cumulative,64,29771,XGBoost,42,depth=6,0.6832093487679834,0.24551254510879517,0.6435716567945535,1.5894265981763216,3.1658515004792687
cumulative,64,29771,LightGBM,42,leaves=31,0.7308467920768125,0.21145264405209066,0.5929903900508762,1.4649642391918796,2.918253987760218
cumulative,64,29771,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,64,29771,Logistic Regression,7,C=1.0,0.7484613144264558,0.19065621100708605,0.389583896576302,0.7869344016516332,1.449185243443852
cumulative,64,29771,Random Forest,7,depth=10,0.7531831550692873,0.2025776863606884,0.7022390444122201,1.7554501437805687,3.51080197606115
cumulative,64,29771,XGBoost,7,depth=6,0.6832093487679834,0.24551254510879517,0.6435716567945535,1.5894265981763216,3.1658515004792687
cumulative,64,29771,LightGBM,7,leaves=31,0.7308467920768125,0.21145264405209066,0.5929903900508762,1.4649642391918796,2.918253987760218
cumulative,64,29771,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,64,29771,Logistic Regression,123,C=1.0,0.7484613144264558,0.19065621100708605,0.389583896576302,0.7869344016516332,1.449185243443852
cumulative,64,29771,Random Forest,123,depth=20,0.7282153145523744,0.20962632842519202,0.7026814461621648,1.7539754712807532,3.5061321798117335
cumulative,64,29771,XGBoost,123,depth=6,0.6832093487679834,0.24551254510879517,0.6435716567945535,1.5894265981763216,3.1658515004792687
cumulative,64,29771,LightGBM,123,leaves=31,0.7308467920768125,0.21145264405209066,0.5929903900508762,1.4649642391918796,2.918253987760218
cumulative,65,30821,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,65,30821,Logistic Regression,42,C=1.0,0.7517263485679754,0.18430923787325512,0.38923980632634503,0.8042863813994642,1.4960306731879962
cumulative,65,30821,Random Forest,42,depth=None,0.727870378956067,0.20774028467371305,0.6830437240396195,1.704696831911913,3.4074520116990685
cumulative,65,30821,XGBoost,42,depth=6,0.7127701522396597,0.22484257817268372,0.6031410524246074,1.489271757563841,2.9661562661292304
cumulative,65,30821,LightGBM,42,leaves=31,0.7391023457030024,0.2078686196865503,0.582151547177231,1.4373878634453265,2.8627817238921525
cumulative,65,30821,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,65,30821,Logistic Regression,7,C=1.0,0.7517263485679754,0.18430923787325512,0.38923980632634503,0.8042863813994642,1.4960306731879962
cumulative,65,30821,Random Forest,7,depth=10,0.7550583812681503,0.20005064696155406,0.7015262860373093,1.7534839137808145,3.5067466266866565
cumulative,65,30821,XGBoost,7,depth=6,0.7127701522396597,0.22484257817268372,0.6031410524246074,1.489271757563841,2.9661562661292304
cumulative,65,30821,LightGBM,7,leaves=31,0.7391023457030024,0.2078686196865503,0.582151547177231,1.4373878634453265,2.8627817238921525
cumulative,65,30821,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,65,30821,Logistic Regression,123,C=1.0,0.7517263485679754,0.18430923787325512,0.38923980632634503,0.8042863813994642,1.4960306731879962
cumulative,65,30821,Random Forest,123,depth=10,0.752326334556668,0.20042379407602573,0.6737778651657778,1.684223462039472,3.3682994568289626
cumulative,65,30821,XGBoost,123,depth=6,0.7127701522396597,0.22484257817268372,0.6031410524246074,1.489271757563841,2.9661562661292304
cumulative,65,30821,LightGBM,123,leaves=31,0.7391023457030024,0.2078686196865503,0.582151547177231,1.4373878634453265,2.8627817238921525
cumulative,66,32162,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,66,32162,Logistic Regression,42,C=1.0,0.7491547273318548,0.212581066531193,0.3672180303290977,0.655663971293042,1.136407206232949
cumulative,66,32162,Random Forest,42,depth=10,0.7677137869182208,0.18997417083941,0.6497652812937793,1.6241551355469805,3.2481382259689826
cumulative,66,32162,XGBoost,42,depth=6,0.7417509669016884,0.2081943303346634,0.5498316415562711,1.3524221495809472,2.690072996288741
cumulative,66,32162,LightGBM,42,leaves=31,0.74308311817965,0.2007027388540649,0.5562218890554723,1.3712733797035908,2.7296925307837885
cumulative,66,32162,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,66,32162,Logistic Regression,7,C=1.0,0.7491547273318548,0.212581066531193,0.3672180303290977,0.655663971293042,1.136407206232949
cumulative,66,32162,Random Forest,7,depth=10,0.7574203426971716,0.1973043063049192,0.6661833017917271,1.6653476540418315,3.3306215744586725
cumulative,66,32162,XGBoost,7,depth=6,0.7417509669016884,0.2081943303346634,0.5498316415562711,1.3524221495809472,2.690072996288741
cumulative,66,32162,LightGBM,7,leaves=31,0.74308311817965,0.2007027388540649,0.5562218890554723,1.3712733797035908,2.7296925307837885
cumulative,66,32162,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,66,32162,Logistic Regression,123,C=1.0,0.7491547273318548,0.212581066531193,0.3672180303290977,0.655663971293042,1.136407206232949
cumulative,66,32162,Random Forest,123,depth=10,0.7600044597667601,0.19459748941899188,0.6627423992921572,1.6565241969179345,3.3128271929608966
cumulative,66,32162,XGBoost,123,depth=6,0.7417509669016884,0.2081943303346634,0.5498316415562711,1.3524221495809472,2.690072996288741
cumulative,66,32162,LightGBM,123,leaves=31,0.74308311817965,0.2007027388540649,0.5562218890554723,1.3712733797035908,2.7296925307837885
cumulative,67,33165,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,67,33165,Logistic Regression,42,C=0.1,0.7585534195153515,0.1791840737027173,0.38304618182711925,0.8003784992749526,1.4959323616880085
cumulative,67,33165,Random Forest,42,depth=10,0.7620591273185398,0.191505620252916,0.6508221299186472,1.6261705212967288,3.251751173593531
cumulative,67,33165,XGBoost,42,depth=9,0.7360874789203338,0.22412025928497314,0.5608179516798978,1.3792611890775923,2.7433332514070834
cumulative,67,33165,LightGBM,42,leaves=15,0.7673579327951521,0.1843399749313474,0.5529530316808808,1.3668985179541377,2.7234743284095657
cumulative,67,33165,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,67,33165,Logistic Regression,7,C=0.1,0.7585534195153515,0.1791840737027173,0.38304618182711925,0.8003784992749526,1.4959323616880085
cumulative,67,33165,Random Forest,7,depth=10,0.765251168155336,0.1934679263857121,0.6728439059158945,1.681814830289773,3.3634330375795707
cumulative,67,33165,XGBoost,7,depth=9,0.7360874789203338,0.22412025928497314,0.5608179516798978,1.3792611890775923,2.7433332514070834
cumulative,67,33165,LightGBM,7,leaves=15,0.7673579327951521,0.1843399749313474,0.5529530316808808,1.3668985179541377,2.7234743284095657
cumulative,67,33165,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,67,33165,Logistic Regression,123,C=0.1,0.7585534195153515,0.1791840737027173,0.38304618182711925,0.8003784992749526,1.4959323616880085
cumulative,67,33165,Random Forest,123,depth=10,0.7506516392833611,0.19720035240660014,0.6552215695430973,1.6377221225452847,3.275223044215597
cumulative,67,33165,XGBoost,123,depth=9,0.7360874789203338,0.22412025928497314,0.5608179516798978,1.3792611890775923,2.7433332514070834
cumulative,67,33165,LightGBM,123,leaves=15,0.7673579327951521,0.1843399749313474,0.5529530316808808,1.3668985179541377,2.7234743284095657
cumulative,68,34435,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,68,34435,Logistic Regression,42,C=0.1,0.7625049983837465,0.17473754087180515,0.3853565020768304,0.8201636886474796,1.5448423329318948
cumulative,68,34435,Random Forest,42,depth=20,0.7521723487965983,0.19326816891873755,0.6575564676678054,1.6409418241698823,3.2799174183400104
cumulative,68,34435,XGBoost,42,depth=6,0.7359352001323577,0.2042062133550644,0.5547963723056505,1.3601887580799763,2.702509401037186
cumulative,68,34435,LightGBM,42,leaves=15,0.7706543271508519,0.18034489822803038,0.5470297638066213,1.3496940054562883,2.6874677415390664
cumulative,68,34435,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,68,34435,Logistic Regression,7,C=0.1,0.7625049983837465,0.17473754087180515,0.3853565020768304,0.8201636886474796,1.5448423329318948
cumulative,68,34435,Random Forest,7,depth=20,0.7527504833790714,0.19275884758328693,0.6635288912920589,1.6555410819180574,3.308894732961388
cumulative,68,34435,XGBoost,7,depth=6,0.7359352001323577,0.2042062133550644,0.5547963723056505,1.3601887580799763,2.702509401037186
cumulative,68,34435,LightGBM,7,leaves=15,0.7706543271508519,0.18034489822803038,0.5470297638066213,1.3496940054562883,2.6874677415390664
cumulative,68,34435,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,68,34435,Logistic Regression,123,C=0.1,0.7625049983837465,0.17473754087180515,0.3853565020768304,0.8201636886474796,1.5448423329318948
cumulative,68,34435,Random Forest,123,depth=20,0.750151683780846,0.19484301612555202,0.659743898542532,1.6465947354191757,3.2913461302135816
cumulative,68,34435,XGBoost,123,depth=6,0.7359352001323577,0.2042062133550644,0.5547963723056505,1.3601887580799763,2.702509401037186
cumulative,68,34435,LightGBM,123,leaves=15,0.7706543271508519,0.18034489822803038,0.5470297638066213,1.3496940054562883,2.6874677415390664
cumulative,69,35611,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,69,35611,Logistic Regression,42,C=0.1,0.7638290383496529,0.1774873251335242,0.37599233170300095,0.7818222036522722,1.4582053235677244
cumulative,69,35611,Random Forest,42,depth=10,0.7773569973071466,0.18440897588642055,0.6395408852950574,1.5984466783001943,3.196622999975422
cumulative,69,35611,XGBoost,42,depth=3,0.7791744396200576,0.17900072038173676,0.533192420183351,1.3115982992110502,2.6089414309238825
cumulative,69,35611,LightGBM,42,leaves=15,0.7706036199986759,0.18052274312827404,0.5358714085580161,1.3179639688352545,2.6214515692973186
cumulative,69,35611,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,69,35611,Logistic Regression,7,C=0.1,0.7638290383496529,0.1774873251335242,0.37599233170300095,0.7818222036522722,1.4582053235677244
cumulative,69,35611,Random Forest,7,depth=10,0.7688479616866032,0.18938656744693597,0.651239953793595,1.6276943495465381,3.2551183424681103
cumulative,69,35611,XGBoost,7,depth=3,0.7791744396200576,0.17900072038173676,0.533192420183351,1.3115982992110502,2.6089414309238825
cumulative,69,35611,LightGBM,7,leaves=15,0.7706036199986759,0.18052274312827404,0.5358714085580161,1.3179639688352545,2.6214515692973186
cumulative,69,35611,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
cumulative,69,35611,Logistic Regression,123,C=0.1,0.7638290383496529,0.1774873251335242,0.37599233170300095,0.7818222036522722,1.4582053235677244
cumulative,69,35611,Random Forest,123,depth=None,0.7475836871039006,0.19264781147481175,0.6554427704180696,1.634551576670681,3.2663995870917
cumulative,69,35611,XGBoost,123,depth=3,0.7791744396200576,0.17900072038173676,0.533192420183351,1.3115982992110502,2.6089414309238825
