window,cutoff_week,n_train,model,pr_auc,pr_auc_sd,brier,ci_low,ci_high
cumulative,69,35611,Random Forest,0.7645962153658834,0.015335270137708457,0.18881445160272273,,
cumulative,69,35611,XGBoost,0.7791744396200576,0.0,0.17900072038173676,,
cumulative,70,36950,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,70,36950,LightGBM,0.7515632252240785,0.0,0.19287517679858576,0.7456341946178154,0.758147289296771
cumulative,70,36950,Logistic Regression,0.7646271465952812,0.0,0.17811508193073577,0.7579753423137774,0.7717981228488188
cumulative,70,36950,Random Forest,0.7543088390878564,0.008084674836306318,0.18891890456566662,,
cumulative,70,36950,XGBoost,0.7684748047655606,0.0,0.18085795640945435,,
cumulative,71,38387,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,71,38387,LightGBM,0.7673606508104731,0.0,0.18377441527994234,0.7611623970466079,0.7733583246597984
cumulative,71,38387,Logistic Regression,0.7650190904358452,0.0,0.1806332232588342,0.7579651148182827,0.7720005213420522
cumulative,71,38387,Random Forest,0.7602781741758969,0.003351672319277896,0.18437414936020144,,
cumulative,71,38387,XGBoost,0.7688389456409709,0.0,0.1779950112104416,,
cumulative,72,39516,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,72,39516,LightGBM,0.7828334872468826,0.0,0.17176385702143168,0.7771104384066696,0.7886874970921867
cumulative,72,39516,Logistic Regression,0.7689261809831004,0.0,0.16759375465951454,0.7620051991139463,0.7756031498852265
cumulative,72,39516,Random Forest,0.7626536964346332,0.0014296268711587723,0.18092468258095598,,
cumulative,72,39516,XGBoost,0.7902100012952943,0.0,0.16452983021736145,,
cumulative,73,40779,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,73,40779,LightGBM,0.7778824881951506,0.0,0.17686217152893705,0.7718308074611304,0.7834813020160841
cumulative,73,40779,Logistic Regression,0.7692323756425378,0.0,0.16698251626956773,0.7625986037853141,0.7757874931803203
cumulative,73,40779,Random Forest,0.7831025912709224,0.002348853781669413,0.1778250156715805,,
cumulative,73,40779,XGBoost,0.7929541941031223,0.0,0.1675034463405609,,
cumulative,74,42231,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,74,42231,LightGBM,0.77612508020141,0.0,0.17598839715020675,0.7705730727187565,0.7820876871597484
cumulative,74,42231,Logistic Regression,0.7708058862098167,0.0,0.16581301896007533,0.7635742792188882,0.7773152881141981
cumulative,74,42231,Random Forest,0.7830855220680433,0.004204655129125371,0.1771808866182224,,
cumulative,74,42231,XGBoost,0.7893864642646732,0.0,0.16898208856582642,,
cumulative,75,43291,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,75,43291,LightGBM,0.7851577068024224,0.0,0.17070442243863393,0.7794581757759498,0.7911295208327979
cumulative,75,43291,Logistic Regression,0.7709701679119286,0.0,0.16128043177493406,0.7645402904311813,0.7779652369617713
cumulative,75,43291,Random Forest,0.7659204477351317,0.004547966733682801,0.1791444295556136,,
cumulative,75,43291,XGBoost,0.7875017938851331,0.0,0.16893242299556732,,
cumulative,76,44608,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,76,44608,LightGBM,0.7847379560677729,0.0,0.17156972782795568,0.7790632500573486,0.7901111214691326
cumulative,76,44608,Logistic Regression,0.7732974427155961,0.0,0.16198806869554527,0.7665944053306062,0.7799600270246506
cumulative,76,44608,Random Forest,0.7751417079877023,0.010532924101280988,0.1759396182812094,,
cumulative,76,44608,XGBoost,0.7901422252537994,0.0,0.16833534836769104,,
cumulative,77,45811,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,77,45811,LightGBM,0.7844991936655953,0.0,0.1746968590472063,0.7786775375568616,0.790159574072215
cumulative,77,45811,Logistic Regression,0.7728176924178203,0.0,0.16465481967526144,0.7664476396343216,0.7799205281290694
cumulative,77,45811,Random Forest,0.7797618553562115,0.009299192280497396,0.1733528587068345,,
cumulative,77,45811,XGBoost,0.7990071099073403,0.0,0.16398082673549652,,
cumulative,78,47279,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,78,47279,LightGBM,0.7966777354626347,0.0,0.16351230060700866,0.7913126525394412,0.8019457273323819
cumulative,78,47279,Logistic Regression,0.7739450695639514,0.0,0.16491867254196324,0.7670337949049383,0.7810559855752996
cumulative,78,47279,Random Forest,0.789930839715391,0.0029184789586672428,0.17122437941201038,,
cumulative,78,47279,XGBoost,0.798986117700323,0.0,0.16182291507720947,,
cumulative,79,48338,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,79,48338,LightGBM,0.7937637235981745,0.0,0.16569036527528078,0.7878565498542023,0.7991238115927527
cumulative,79,48338,Logistic Regression,0.7762172725600145,0.0,0.16072634843116387,0.7696859222889726,0.7828267377202945
cumulative,79,48338,Random Forest,0.7903930440778403,0.0012864891822291613,0.1704022052718832,,
cumulative,79,48338,XGBoost,0.7752486133527375,0.0,0.18520000576972961,,
cumulative,80,49464,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,80,49464,LightGBM,0.7934344522822802,0.0,0.16592608293553196,0.7880311481903423,0.798874797759291
cumulative,80,49464,Logistic Regression,0.7775643665088134,0.0,0.1594626413974226,0.7711810028862857,0.7844002733981854
cumulative,80,49464,Random Forest,0.7821979711152057,0.00679458259834264,0.1690186495130753,,
cumulative,80,49464,XGBoost,0.7794315901610279,0.0,0.1827882081270218,,
cumulative,81,50478,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,81,50478,LightGBM,0.7928045175082898,0.0,0.16755410122542624,0.787179577780506,0.7984449335545658
cumulative,81,50478,Logistic Regression,0.7784683526719802,0.0,0.1584535227308704,0.7713237008389835,0.7847219142967022
cumulative,81,50478,Random Forest,0.7866503808476552,0.010473239841434575,0.16833499225703671,,
cumulative,81,50478,XGBoost,0.800286320888952,0.0,0.1609792411327362,,
cumulative,82,51479,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,82,51479,LightGBM,0.7934755094683789,0.0,0.16782157703005843,0.7878220388800764,0.7992574298347646
cumulative,82,51479,Logistic Regression,0.7794487820009909,0.0,0.15754825950173548,0.7732275937406887,0.7860700429313285
cumulative,82,51479,Random Forest,0.775129275894055,0.005056468268930065,0.1685397511686,,
cumulative,82,51479,XGBoost,0.798156976043075,0.0,0.16183491051197052,,
cumulative,83,52585,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,83,52585,LightGBM,0.7906062120878611,0.0,0.17001007816764827,0.7849581447435824,0.7962181845838009
cumulative,83,52585,Logistic Regression,0.7805185927462461,0.0,0.1568407507786663,0.7738537621669842,0.787011448081574
cumulative,83,52585,Random Forest,0.7730078590858862,0.0070111586009518655,0.1679279984840436,,
cumulative,83,52585,XGBoost,0.7888666377292135,0.0,0.1753503829240799,,
cumulative,84,53615,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,84,53615,LightGBM,0.7991862004527827,0.0,0.16330376791799173,0.7935137944952152,0.8043476316527159
cumulative,84,53615,Logistic Regression,0.7810272547222707,0.0,0.15651071525889515,0.7739605635260647,0.787112423718486
cumulative,84,53615,Random Forest,0.787927310257734,0.011581641686708945,0.16718255994276265,,
cumulative,84,53615,XGBoost,0.8087733342722639,0.0,0.15503083169460297,,
cumulative,85,54714,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,85,54714,LightGBM,0.801013618443022,0.0,0.16233857696304943,0.7952952162728822,0.8063889442172282
cumulative,85,54714,Logistic Regression,0.7817957891918175,0.0,0.15627764270380698,0.7750121178024982,0.7882407098003709
cumulative,85,54714,Random Forest,0.7971556960341427,0.002265711384239312,0.16510865804718414,,
cumulative,85,54714,XGBoost,0.7902532744061689,0.0,0.16942396759986877,,
cumulative,86,55899,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,86,55899,LightGBM,0.8028159522535105,0.0,0.16099204182619434,0.7974782413741918,0.8084366131573387
cumulative,86,55899,Logistic Regression,0.7821264195431342,0.0,0.1560658097208981,0.7760189263316288,0.7885421421519182
cumulative,86,55899,Random Forest,0.7899839370037515,0.011103400545997764,0.16344559228399827,,
cumulative,86,55899,XGBoost,0.7884388998852971,0.0,0.17486761510372162,,
cumulative,87,57114,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,87,57114,LightGBM,0.8057801862804985,0.0,0.15960253355995738,0.8007081669870532,0.8109214485682811
cumulative,87,57114,Logistic Regression,0.7819084095939534,0.0,0.15594989298812348,0.7746902090118065,0.7879793225715034
cumulative,87,57114,Random Forest,0.7843102792751372,0.00238138730429724,0.16247388869450788,,
cumulative,87,57114,XGBoost,0.7927491665346489,0.0,0.1666659265756607,,
cumulative,88,58201,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,88,58201,LightGBM,0.8057894500039366,0.0,0.15876795874573282,0.8004119949564008,0.8111804480494454
cumulative,88,58201,Logistic Regression,0.7820856758800264,0.0,0.15576503161269173,0.7755392632525901,0.789035730605412
cumulative,88,58201,Random Forest,0.799350998942943,0.009424557803571406,0.16077415794047825,,
cumulative,88,58201,XGBoost,0.7955847726402089,0.0,0.16306157410144806,,
cumulative,89,59337,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,89,59337,LightGBM,0.8058830290206126,0.0,0.15850958774186333,0.8006979648746915,0.8110805435530051
cumulative,89,59337,Logistic Regression,0.7820606549611494,0.0,0.1556571777354547,0.7758366085951668,0.7877705006935214
cumulative,89,59337,Random Forest,0.804322967333138,0.0021714104284298766,0.16133735412997988,,
cumulative,89,59337,XGBoost,0.8113263110758293,0.0,0.1530093252658844,,
cumulative,90,60434,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,90,60434,LightGBM,0.8103526075380488,0.0,0.15476768312689332,0.805031569239423,0.8159998912292219
cumulative,90,60434,Logistic Regression,0.7819501193517414,0.0,0.15579750705222242,0.7748818924815696,0.7885951683270975
cumulative,90,60434,Random Forest,0.7776770598689283,0.004391937079255956,0.16312454230610587,,
cumulative,90,60434,XGBoost,0.8118194715348115,0.0,0.1527872383594513,,
cumulative,91,61724,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,91,61724,LightGBM,0.8029997070389117,0.0,0.16019496510847955,0.7968797495083583,0.8083006602185684
cumulative,91,61724,Logistic Regression,0.7822773723102675,0.0,0.15562032847552368,0.7759568514211221,0.7890654550132721
cumulative,91,61724,Random Forest,0.7837637627031112,0.009341234061492764,0.161292506918468,,
cumulative,91,61724,XGBoost,0.7878966681439489,0.0,0.17232611775398254,,
cumulative,92,63001,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,92,63001,LightGBM,0.8070198754314934,0.0,0.15737834571494638,0.8014884105088067,0.8122495251342605
cumulative,92,63001,Logistic Regression,0.782389097919269,0.0,0.15543876705220197,0.7758131777020345,0.7889309517027367
cumulative,92,63001,Random Forest,0.7776984856066061,0.00808442297642852,0.1623697561549379,,
cumulative,92,63001,XGBoost,0.7855121527214557,0.0,0.17471443116664886,,
cumulative,93,64370,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,93,64370,LightGBM,0.8097367457619105,0.0,0.15615811496210938,0.8045026817522924,0.814999050312694
cumulative,93,64370,Logistic Regression,0.7818667685150166,0.0,0.15647681975524427,0.7757263865636943,0.7889140909252355
cumulative,93,64370,Random Forest,0.7874911661375982,0.0006344952735074285,0.16022756388591408,,
cumulative,93,64370,XGBoost,0.817627561508615,0.0,0.14907877147197723,,
cumulative,94,65668,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,94,65668,LightGBM,0.809887233141565,0.0,0.1559438270570242,0.8045778697044325,0.8151029892343603
cumulative,94,65668,Logistic Regression,0.7823907019551545,0.0,0.15550276002735136,0.7758920177694983,0.7897962473430827
cumulative,94,65668,Random Forest,0.7903065935511112,0.0002754658556409724,0.1592286719111754,,
cumulative,94,65668,XGBoost,0.8006770841865413,0.0,0.16128955781459808,,
cumulative,95,67202,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,95,67202,LightGBM,0.8116569555067624,0.0,0.1544763490067671,0.8064860166929588,0.8169320991440466
cumulative,95,67202,Logistic Regression,0.7807835023024573,0.0,0.15680061744303767,0.774116101065302,0.7883614295019509
cumulative,95,67202,Random Forest,0.7988105361347935,0.00971851388525094,0.1580619613209622,,
cumulative,95,67202,XGBoost,0.802048348416864,0.0,0.16034656763076782,,
cumulative,96,68622,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,96,68622,LightGBM,0.8151304486105571,0.0,0.1515298614222951,0.8101655192304584,0.8208937537531892
cumulative,96,68622,Logistic Regression,0.7793387675911942,0.0,0.16019132915670414,0.7723149616332384,0.7864189085516797
cumulative,96,68622,Random Forest,0.8088076431640164,0.0002759676309960935,0.15821404808295186,,
cumulative,96,68622,XGBoost,0.8133163958369313,0.0,0.15116660296916962,,
cumulative,97,70028,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,97,70028,LightGBM,0.8173687545755423,0.0,0.15054355369251568,0.811887466876758,0.8225056207816634
cumulative,97,70028,Logistic Regression,0.7795536706561007,0.0,0.15778700262791218,0.7734005392856901,0.7861881260998344
cumulative,97,70028,Random Forest,0.8117836548412126,0.0012260237912823202,0.1570263633286203,,
cumulative,97,70028,XGBoost,0.8179651514158962,0.0,0.14910326898097992,,
cumulative,98,71424,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,98,71424,LightGBM,0.8172895723275199,0.0,0.15082371425253688,0.811710076986837,0.8224215573336908
cumulative,98,71424,Logistic Regression,0.779457395395943,0.0,0.1614884135540505,0.7729347332334289,0.7858438565625749
cumulative,98,71424,Random Forest,0.8052043525708017,0.011208117788209803,0.15749136856433277,,
cumulative,98,71424,XGBoost,0.8038273323380535,0.0,0.15846379101276398,,
cumulative,99,72577,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,99,72577,LightGBM,0.8188543349787093,0.0,0.14955325585946944,0.8135243285017179,0.8238572236404669
cumulative,99,72577,Logistic Regression,0.780323052948169,0.0,0.15819531693624733,0.7734816296675081,0.7864172167210318
cumulative,99,72577,Random Forest,0.8107679215852702,0.0009662406396307576,0.15685163661941595,,
cumulative,99,72577,XGBoost,0.8199560284539243,0.0,0.14774145185947418,,
cumulative,100,73578,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,100,73578,LightGBM,0.8175421937678938,0.0,0.1495740523797539,0.811937406376233,0.8225218349743908
cumulative,100,73578,Logistic Regression,0.7798578741896159,0.0,0.16394924230028832,0.7731468284601604,0.7863693225256787
cumulative,100,73578,Random Forest,0.810641678309779,0.0002630431864183564,0.15720485907492213,,
cumulative,100,73578,XGBoost,0.8181504997707835,0.0,0.14877037703990936,,
cumulative,101,74468,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,101,74468,LightGBM,0.8179108853929277,0.0,0.14963182006075448,0.8122817835528395,0.8229433439949224
cumulative,101,74468,Logistic Regression,0.780144535087128,0.0,0.16184747560219598,0.7734753209167364,0.786803944480489
cumulative,101,74468,Random Forest,0.8122458841429273,0.001990257962233673,0.15697777861406467,,
cumulative,101,74468,XGBoost,0.8209146962202231,0.0,0.147846981883049,,
cumulative,102,75405,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,102,75405,LightGBM,0.8184927312043907,0.0,0.1496062194040095,0.8132333083671138,0.8234825905174606
cumulative,102,75405,Logistic Regression,0.7803095161721819,0.0,0.16183391721055748,0.7734150543823763,0.7870326425755142
cumulative,102,75405,Random Forest,0.8113454599348535,0.002480355057699687,0.1568687816649723,,
cumulative,102,75405,XGBoost,0.8036996373293884,0.0,0.15866614878177643,,
cumulative,103,76303,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,103,76303,LightGBM,0.8182926223313904,0.0,0.14962554117427967,0.8130057946240106,0.8234678483864712
cumulative,103,76303,Logistic Regression,0.7808602463957671,0.0,0.16120621127965934,0.7740837052570814,0.7873804103643309
cumulative,103,76303,Random Forest,0.811962633338383,0.0011928497764235463,0.15708846262806533,,
cumulative,103,76303,XGBoost,0.8219522969618401,0.0,0.14647777378559113,,
cumulative,104,76921,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,104,76921,LightGBM,0.8195419324793481,0.0,0.14887324087081097,0.8145968738687647,0.8250213640885959
cumulative,104,76921,Logistic Regression,0.7808945948259803,0.0,0.1610162403791331,0.7741526562264294,0.7879733925937936
cumulative,104,76921,Random Forest,0.8131988435482885,0.0006071306380646443,0.15623539119904215,,
cumulative,104,76921,XGBoost,0.8081194467493394,0.0,0.15578781068325043,,
cumulative,105,77626,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,105,77626,LightGBM,0.819485992296373,0.0,0.1490315558696083,0.8142487013078661,0.8250740244214553
cumulative,105,77626,Logistic Regression,0.7815697986482707,0.0,0.15654950048222782,0.775008323947769,0.7881884846827437
cumulative,105,77626,Random Forest,0.8001768406618832,0.018287276027550346,0.15759326755853367,,
cumulative,105,77626,XGBoost,0.8205662151393901,0.0,0.14764900505542755,,
cumulative,106,78703,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
cumulative,106,78703,LightGBM,0.8200360404522179,0.0,0.14903476021611797,0.8148219309821265,0.8252476144744016
cumulative,106,78703,Logistic Regression,0.7815705631187043,0.0,0.15636583457112632,0.7750910732905882,0.7882818846075184
cumulative,106,78703,Random Forest,0.8135181993686199,0.0018165516549258618,0.15611868749474647,,
cumulative,106,78703,XGBoost,0.819155444137627,0.0,0.14837881922721863,,
sliding,28,844,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,28,844,LightGBM,0.35908182401321725,0.0,0.4574033799306214,0.3530301000235928,0.3651376300871715
sliding,28,844,Logistic Regression,0.4776131796142207,0.0,0.3256905215521974,0.47008375540477093,0.48542743073361644
sliding,28,844,Random Forest,0.4251997514384435,0.01006755481557816,0.24115885758767738,,
sliding,28,844,XGBoost,0.4116933204391013,0.0,0.3262099325656891,,
sliding,29,1537,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,29,1537,LightGBM,0.3826934270696332,0.0,0.4024079283943906,0.3762622222160755,0.38912241529998287
sliding,29,1537,Logistic Regression,0.5038671465002533,0.0,0.3696648366501065,0.49583364465520335,0.5115152882048914
sliding,29,1537,Random Forest,0.43758896542094083,0.003544590424079817,0.23931194056098604,,
sliding,29,1537,XGBoost,0.45361287605137984,0.0,0.3092007637023926,,
sliding,30,2307,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,30,2307,LightGBM,0.507599611490011,0.0,0.29127866667870306,0.5002066913255506,0.5158221573352583
sliding,30,2307,Logistic Regression,0.46675984710314417,0.0,0.37571852070267847,0.4593643979857597,0.47540758763916957
sliding,30,2307,Random Forest,0.5023738174046851,0.018783081921535622,0.22315416894489415,,
sliding,30,2307,XGBoost,0.5001055569870809,0.0,0.2830337584018707,,
sliding,31,2886,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,31,2886,LightGBM,0.5344967536318672,0.0,0.30481162668616135,0.5268378333004271,0.5429105322142834
sliding,31,2886,Logistic Regression,0.533040989845512,0.0,0.3398590838652599,0.5255595441786377,0.5407730089974919
sliding,31,2886,Random Forest,0.5706232720989759,0.021657522362207155,0.22223283603745222,,
sliding,31,2886,XGBoost,0.5844057636108538,0.0,0.3155527114868164,,
sliding,32,3738,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,32,3738,LightGBM,0.5474798620046701,0.0,0.30225465561410414,0.5393418159401359,0.555675629192221
sliding,32,3738,Logistic Regression,0.5255829503298332,0.0,0.31818435648694,0.5172888479991138,0.5340691066399667
sliding,32,3738,Random Forest,0.5849818676231316,0.010072984236669812,0.23604892735453822,,
sliding,32,3738,XGBoost,0.5525265110983164,0.0,0.30546852946281433,,
sliding,33,4906,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,33,4906,LightGBM,0.555207510264235,0.0,0.3106235886440265,0.5462185915802558,0.563205359532349
sliding,33,4906,Logistic Regression,0.5259290883256587,0.0,0.31633114450710276,0.5180182322940654,0.5341268424526462
sliding,33,4906,Random Forest,0.5948064580845649,0.003909101652080529,0.2335917751063997,,
sliding,33,4906,XGBoost,0.5575463154742824,0.0,0.3179640769958496,,
sliding,34,5676,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,34,5676,LightGBM,0.549988301221087,0.0,0.3076750163916713,0.5416076455507368,0.5585528468179812
sliding,34,5676,Logistic Regression,0.5415213605439019,0.0,0.31042725960830975,0.5336918946342785,0.5498418494329015
sliding,34,5676,Random Forest,0.6166704083193152,0.0234216442259397,0.2307050952657355,,
sliding,34,5676,XGBoost,0.5837897108608776,0.0,0.31486719846725464,,
sliding,35,6449,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,35,6449,LightGBM,0.5618763712574223,0.0,0.29188578859614067,0.5531327256793444,0.5704588581562426
sliding,35,6449,Logistic Regression,0.6152889140912765,0.0,0.2884477127437649,0.606780201477356,0.62443046559925
sliding,35,6449,Random Forest,0.6123075695998067,0.01510480522518291,0.23482580307043618,,
sliding,35,6449,XGBoost,0.5899849043491459,0.0,0.3079043924808502,,
sliding,36,7480,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,36,7480,LightGBM,0.6042892607278394,0.0,0.28217249659089577,0.5960908737179496,0.6124961544048401
sliding,36,7480,Logistic Regression,0.649245433976654,0.0,0.2752743633740197,0.6412416682346257,0.6575250931206362
sliding,36,7480,Random Forest,0.6351949391199547,0.018745885672294606,0.23677819750014928,,
sliding,36,7480,XGBoost,0.6033636633963719,0.0,0.29103222489356995,,
sliding,37,8612,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,37,8612,LightGBM,0.6034590487258993,0.0,0.2839236311046964,0.5947018514233803,0.6117447517752777
sliding,37,8612,Logistic Regression,0.6483592150751861,0.0,0.2562671410629422,0.6400250139141527,0.6570109865170704
sliding,37,8612,Random Forest,0.6327554131474747,0.010646116384584651,0.23197717165234358,,
sliding,37,8612,XGBoost,0.6444900568174239,0.0,0.27266979217529297,,
sliding,38,9983,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,38,9983,LightGBM,0.5867549212041121,0.0,0.3016988345516989,0.578028667471034,0.5955913832039477
sliding,38,9983,Logistic Regression,0.5816162560020183,0.0,0.27106558463027924,0.5734912454806855,0.5901217685566374
